ID,type,colour,n,hectares,sq_km,ORC,name
1,Mixed forest,#5C752B,130,11.7,0.11699999999999999,4448,CATHERINE CREEK ECOLOGICAL RESERVE
1,Temperate or sub-polar broadleaf deciduous forest,#148C3D,7,0.63,0.0063,4448,CATHERINE CREEK ECOLOGICAL RESERVE
1,Temperate or sub-polar needleleaf forest,#003D00,382,34.379999999999995,0.34379999999999994,6081,COMOX LAKE BLUFFS ECOLOGICAL RESERVE
1,Mixed forest,#5C752B,32,2.88,0.0288,6081,COMOX LAKE BLUFFS ECOLOGICAL RESERVE
1,Water,#4D70A3,27,2.4299999999999997,0.0243,6081,COMOX LAKE BLUFFS ECOLOGICAL RESERVE
1,Temperate or sub-polar shrubland,#B38A33,17,1.53,0.015300000000000001,6081,COMOX LAKE BLUFFS ECOLOGICAL RESERVE
1,Temperate or sub-polar broadleaf deciduous forest,#148C3D,15,1.3499999999999999,0.013499999999999998,6081,COMOX LAKE BLUFFS ECOLOGICAL RESERVE
1,Barren lands,#A8ABAD,8,0.72,0.0072,6081,COMOX LAKE BLUFFS ECOLOGICAL RESERVE
1,Temperate or sub-polar grassland,#E0CF8A,1,0.09,9e-4,6081,COMOX LAKE BLUFFS ECOLOGICAL RESERVE
1,Temperate or sub-polar needleleaf forest,#003D00,135,12.15,0.1215,8123,ROLLA CANYON ECOLOGICAL RESERVE
1,Cropland,#E6AD66,125,11.25,0.1125,8123,ROLLA CANYON ECOLOGICAL RESERVE
1,Temperate or sub-polar shrubland,#B38A33,79,7.109999999999999,0.0711,8123,ROLLA CANYON ECOLOGICAL RESERVE
1,Mixed forest,#5C752B,67,6.029999999999999,0.06029999999999999,8123,ROLLA CANYON ECOLOGICAL RESERVE
1,Water,#4D70A3,36,3.2399999999999998,0.0324,8123,ROLLA CANYON ECOLOGICAL RESERVE
1,Temperate or sub-polar broadleaf deciduous forest,#148C3D,17,1.53,0.015300000000000001,8123,ROLLA CANYON ECOLOGICAL RESERVE
1,Temperate or sub-polar needleleaf forest,#003D00,422,37.98,0.37979999999999997,3020,COLUMBIA LAKE ECOLOGICAL RESERVE
1,Barren lands,#A8ABAD,42,3.78,0.0378,3020,COLUMBIA LAKE ECOLOGICAL RESERVE
1,Temperate or sub-polar needleleaf forest,#003D00,197,17.73,0.1773,3092,SKIHIST ECOLOGICAL RESERVE
1,Temperate or sub-polar grassland,#E0CF8A,156,14.04,0.1404,3092,SKIHIST ECOLOGICAL RESERVE
1,Water,#4D70A3,43,3.8699999999999997,0.0387,3092,SKIHIST ECOLOGICAL RESERVE
1,Barren lands,#A8ABAD,32,2.88,0.0288,3092,SKIHIST ECOLOGICAL RESERVE
1,Temperate or sub-polar needleleaf forest,#003D00,151,13.59,0.1359,3035,WESTWICK LAKES ECOLOGICAL RESERVE
1,Water,#4D70A3,143,12.87,0.12869999999999998,3035,WESTWICK LAKES ECOLOGICAL RESERVE
1,Temperate or sub-polar grassland,#E0CF8A,56,5.04,0.0504,3035,WESTWICK LAKES ECOLOGICAL RESERVE
1,Urban,#DB2126,37,3.33,0.0333,3035,WESTWICK LAKES ECOLOGICAL RESERVE
1,Cropland,#E6AD66,27,2.4299999999999997,0.0243,3035,WESTWICK LAKES ECOLOGICAL RESERVE
1,Temperate or sub-polar shrubland,#B38A33,10,0.8999999999999999,0.009,3035,WESTWICK LAKES ECOLOGICAL RESERVE
1,Water,#4D70A3,206,18.54,0.18539999999999998,3130,MAHONEY LAKE ECOLOGICAL RESERVE
1,Temperate or sub-polar grassland,#E0CF8A,65,5.85,0.058499999999999996,3130,MAHONEY LAKE ECOLOGICAL RESERVE
1,Barren lands,#A8ABAD,63,5.67,0.0567,3130,MAHONEY LAKE ECOLOGICAL RESERVE
1,Temperate or sub-polar needleleaf forest,#003D00,62,5.58,0.0558,3130,MAHONEY LAKE ECOLOGICAL RESERVE
1,Urban,#DB2126,32,2.88,0.0288,3130,MAHONEY LAKE ECOLOGICAL RESERVE
1,Temperate or sub-polar grassland,#E0CF8A,246,22.14,0.2214,3110,MCQUEEN CREEK ECOLOGICAL RESERVE
1,Temperate or sub-polar needleleaf forest,#003D00,116,10.44,0.10439999999999999,3110,MCQUEEN CREEK ECOLOGICAL RESERVE
1,Barren lands,#A8ABAD,27,2.4299999999999997,0.0243,3110,MCQUEEN CREEK ECOLOGICAL RESERVE
1,Temperate or sub-polar needleleaf forest,#003D00,256,23.04,0.2304,3101,DOC ENGLISH BLUFF ECOLOGICAL RESERVE
1,Barren lands,#A8ABAD,73,6.569999999999999,0.0657,3101,DOC ENGLISH BLUFF ECOLOGICAL RESERVE
1,Temperate or sub-polar grassland,#E0CF8A,38,3.42,0.0342,3101,DOC ENGLISH BLUFF ECOLOGICAL RESERVE
1,Water,#4D70A3,13,1.17,0.011699999999999999,3101,DOC ENGLISH BLUFF ECOLOGICAL RESERVE
1,Urban,#DB2126,3,0.27,0.0027,3101,DOC ENGLISH BLUFF ECOLOGICAL RESERVE
1,Temperate or sub-polar needleleaf forest,#003D00,237,21.33,0.2133,3027,WHIPSAW CREEK ECOLOGICAL RESERVE
1,Temperate or sub-polar grassland,#E0CF8A,67,6.029999999999999,0.06029999999999999,3027,WHIPSAW CREEK ECOLOGICAL RESERVE
1,Barren lands,#A8ABAD,37,3.33,0.0333,3027,WHIPSAW CREEK ECOLOGICAL RESERVE
1,Temperate or sub-polar shrubland,#B38A33,20,1.7999999999999998,0.018,3027,WHIPSAW CREEK ECOLOGICAL RESERVE
1,Temperate or sub-polar needleleaf forest,#003D00,149,13.41,0.1341,8325,KOTCHO LAKE ECOLOGICAL RESERVE
1,Water,#4D70A3,117,10.53,0.10529999999999999,8325,KOTCHO LAKE ECOLOGICAL RESERVE
1,Temperate or sub-polar shrubland,#B38A33,63,5.67,0.0567,8325,KOTCHO LAKE ECOLOGICAL RESERVE
1,Temperate or sub-polar needleleaf forest,#003D00,156,14.04,0.1404,3128,GALIANO ISLAND ECOLOGICAL RESERVE
1,Temperate or sub-polar shrubland,#B38A33,69,6.21,0.0621,3128,GALIANO ISLAND ECOLOGICAL RESERVE
1,Mixed forest,#5C752B,38,3.42,0.0342,3128,GALIANO ISLAND ECOLOGICAL RESERVE
1,Urban,#DB2126,21,1.89,0.0189,3128,GALIANO ISLAND ECOLOGICAL RESERVE
1,Temperate or sub-polar needleleaf forest,#003D00,129,11.61,0.1161,3118,NIMPKISH RIVER ECOLOGICAL RESERVE
1,Water,#4D70A3,56,5.04,0.0504,3118,NIMPKISH RIVER ECOLOGICAL RESERVE
1,Mixed forest,#5C752B,13,1.17,0.011699999999999999,3118,NIMPKISH RIVER ECOLOGICAL RESERVE
1,Barren lands,#A8ABAD,4,0.36,0.0036,3118,NIMPKISH RIVER ECOLOGICAL RESERVE
1,Temperate or sub-polar needleleaf forest,#003D00,129,11.61,0.1161,3112,MOUNT TZUHALEM ECOLOGICAL RESERVE
1,Mixed forest,#5C752B,39,3.51,0.0351,3112,MOUNT TZUHALEM ECOLOGICAL RESERVE
1,Urban,#DB2126,17,1.53,0.015300000000000001,3112,MOUNT TZUHALEM ECOLOGICAL RESERVE
1,Temperate or sub-polar shrubland,#B38A33,14,1.26,0.0126,3112,MOUNT TZUHALEM ECOLOGICAL RESERVE
1,Temperate or sub-polar grassland,#E0CF8A,5,0.44999999999999996,0.0045,3112,MOUNT TZUHALEM ECOLOGICAL RESERVE
1,Water,#4D70A3,107,9.629999999999999,0.0963,0475,FRANCIS POINT ECOLOGICAL RESERVE
1,Temperate or sub-polar needleleaf forest,#003D00,87,7.83,0.0783,0475,FRANCIS POINT ECOLOGICAL RESERVE
1,Temperate or sub-polar needleleaf forest,#003D00,176,15.84,0.15839999999999999,3006,BUCK HILLS ROAD ECOLOGICAL RESERVE
1,Mixed forest,#5C752B,1,0.09,9e-4,3006,BUCK HILLS ROAD ECOLOGICAL RESERVE
1,Water,#4D70A3,163,14.67,0.1467,3066,TEN MILE POINT ECOLOGICAL RESERVE
1,Barren lands,#A8ABAD,6,0.54,0.0054,3066,TEN MILE POINT ECOLOGICAL RESERVE
1,Temperate or sub-polar needleleaf forest,#003D00,69,6.21,0.0621,9769,YALE GARRY OAK ECOLOGICAL RESERVE
1,Mixed forest,#5C752B,40,3.5999999999999996,0.036,9769,YALE GARRY OAK ECOLOGICAL RESERVE
1,Temperate or sub-polar broadleaf deciduous forest,#148C3D,12,1.08,0.0108,9769,YALE GARRY OAK ECOLOGICAL RESERVE
1,Water,#4D70A3,2,0.18,0.0018,9769,YALE GARRY OAK ECOLOGICAL RESERVE
1,Water,#4D70A3,33,2.9699999999999998,0.029699999999999997,3014,SOLANDER ISLAND ECOLOGICAL RESERVE
1,Temperate or sub-polar shrubland,#B38A33,30,2.6999999999999997,0.026999999999999996,3014,SOLANDER ISLAND ECOLOGICAL RESERVE
1,Temperate or sub-polar broadleaf deciduous forest,#148C3D,18,1.6199999999999999,0.0162,3014,SOLANDER ISLAND ECOLOGICAL RESERVE
1,Barren lands,#A8ABAD,12,1.08,0.0108,3014,SOLANDER ISLAND ECOLOGICAL RESERVE
1,Mixed forest,#5C752B,6,0.54,0.0054,3014,SOLANDER ISLAND ECOLOGICAL RESERVE
1,Temperate or sub-polar grassland,#E0CF8A,6,0.54,0.0054,3014,SOLANDER ISLAND ECOLOGICAL RESERVE
1,Temperate or sub-polar needleleaf forest,#003D00,5,0.44999999999999996,0.0045,3014,SOLANDER ISLAND ECOLOGICAL RESERVE
1,Temperate or sub-polar needleleaf forest,#003D00,86,7.739999999999999,0.0774,3019,MOUNT SABINE ECOLOGICAL RESERVE
1,Water,#4D70A3,55,4.95,0.0495,3132,TRIAL ISLANDS ECOLOGICAL RESERVE
1,Barren lands,#A8ABAD,22,1.98,0.019799999999999998,3132,TRIAL ISLANDS ECOLOGICAL RESERVE
1,Temperate or sub-polar grassland,#E0CF8A,12,1.08,0.0108,3132,TRIAL ISLANDS ECOLOGICAL RESERVE
1,Temperate or sub-polar shrubland,#B38A33,6,0.54,0.0054,3132,TRIAL ISLANDS ECOLOGICAL RESERVE
1,Mixed forest,#5C752B,38,3.42,0.0342,3113,HONEYMOON BAY ECOLOGICAL RESERVE
1,Temperate or sub-polar needleleaf forest,#003D00,21,1.89,0.0189,3113,HONEYMOON BAY ECOLOGICAL RESERVE
1,Temperate or sub-polar broadleaf deciduous forest,#148C3D,13,1.17,0.011699999999999999,3113,HONEYMOON BAY ECOLOGICAL RESERVE
1,Urban,#DB2126,8,0.72,0.0072,3113,HONEYMOON BAY ECOLOGICAL RESERVE
1,Barren lands,#A8ABAD,43,3.8699999999999997,0.0387,3001,CLELAND ISLAND ECOLOGICAL RESERVE
1,Temperate or sub-polar broadleaf deciduous forest,#148C3D,16,1.44,0.0144,3001,CLELAND ISLAND ECOLOGICAL RESERVE
1,Water,#4D70A3,11,0.99,0.009899999999999999,3001,CLELAND ISLAND ECOLOGICAL RESERVE
1,Temperate or sub-polar shrubland,#B38A33,7,0.63,0.0063,3001,CLELAND ISLAND ECOLOGICAL RESERVE
1,Water,#4D70A3,71,6.39,0.0639,3134,ELLIS ISLAND ECOLOGICAL RESERVE
1,Temperate or sub-polar broadleaf deciduous forest,#148C3D,28,2.52,0.0252,0477,DET SAN ECOLOGICAL RESERVE
1,Mixed forest,#5C752B,21,1.89,0.0189,0477,DET SAN ECOLOGICAL RESERVE
1,Temperate or sub-polar shrubland,#B38A33,13,1.17,0.011699999999999999,0477,DET SAN ECOLOGICAL RESERVE
1,Temperate or sub-polar needleleaf forest,#003D00,31,2.79,0.0279,3090,SUTTON PASS ECOLOGICAL RESERVE
1,Urban,#DB2126,9,0.8099999999999999,0.0081,3090,SUTTON PASS ECOLOGICAL RESERVE
1,Temperate or sub-polar shrubland,#B38A33,6,0.54,0.0054,3090,SUTTON PASS ECOLOGICAL RESERVE
1,Water,#4D70A3,6,0.54,0.0054,3090,SUTTON PASS ECOLOGICAL RESERVE
1,Temperate or sub-polar grassland,#E0CF8A,27,2.4299999999999997,0.0243,3033,FIELD'S LEASE ECOLOGICAL RESERVE
1,Temperate or sub-polar shrubland,#B38A33,15,1.3499999999999999,0.013499999999999998,3033,FIELD'S LEASE ECOLOGICAL RESERVE
1,Cropland,#E6AD66,7,0.63,0.0063,3033,FIELD'S LEASE ECOLOGICAL RESERVE
1,Urban,#DB2126,2,0.18,0.0018,3033,FIELD'S LEASE ECOLOGICAL RESERVE
1,Temperate or sub-polar needleleaf forest,#003D00,32,2.88,0.0288,3116,KATHERINE TYE ECOLOGICAL RESERVE
1,Urban,#DB2126,2,0.18,0.0018,3116,KATHERINE TYE ECOLOGICAL RESERVE
1,Temperate or sub-polar needleleaf forest,#003D00,10,0.8999999999999999,0.009,3093,LEPAS BAY ECOLOGICAL RESERVE
1,Water,#4D70A3,4,0.36,0.0036,3093,LEPAS BAY ECOLOGICAL RESERVE
1,Water,#4D70A3,16,1.44,0.0144,3018,ROSE ISLETS ECOLOGICAL RESERVE
1,Water,#4D70A3,12,1.08,0.0108,3017,CANOE ISLETS ECOLOGICAL RESERVE
1,Water,#4D70A3,5,0.44999999999999996,0.0045,0155,BALLINGALL ISLETS ECOLOGICAL RESERVE
